TITLE="Adjoint Convergence History"
VARIABLES="Iteration" "R_1" "R_2" "R_3" "R_4" "R_5" "Simulation_Time"
ZONE I=100 F=POINT
1  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.3422200000E+01
2  0.4236523593E-02  0.6769391563E-03  0.2278034356E-04  0.8702759357E-04  0.2442948400E-02  0.9366500000E+01
3  0.2591355834E-02  0.5558518346E-03  0.1608416588E-03  0.3837186622E-03  0.1214438556E-02  0.1426220000E+02
4  0.1963090660E-02  0.3404729476E-03  0.8027673023E-04  0.1882680327E-03  0.9281625390E-03  0.1915510000E+02
5  0.1473614987E-02  0.2666169040E-03  0.5591709764E-04  0.1004295714E-03  0.6896706404E-03  0.2404670000E+02
6  0.1085295140E-02  0.2090808588E-03  0.3614639798E-04  0.8518058883E-04  0.5148320731E-03  0.2894180000E+02
7  0.7908447400E-03  0.1586578776E-03  0.2341028459E-04  0.6311178921E-04  0.3743822418E-03  0.3383440000E+02
8  0.5698744816E-03  0.1198688052E-03  0.1508988060E-04  0.4050687573E-04  0.2717803794E-03  0.3872830000E+02
9  0.4085922139E-03  0.8953355923E-04  0.1048929450E-04  0.2580306442E-04  0.1953270582E-03  0.4372500000E+02
10  0.2939190240E-03  0.6693327218E-04  0.7555180146E-05  0.1714799628E-04  0.1408508553E-03  0.4862050000E+02
11  0.2138928182E-03  0.5034789575E-04  0.5855783240E-05  0.1193545589E-04  0.1024591614E-03  0.5372450000E+02
12  0.1574241991E-03  0.3820353640E-04  0.4543461722E-05  0.8604948830E-05  0.7548854869E-04  0.5861890000E+02
13  0.1164711598E-03  0.2903604442E-04  0.3523592425E-05  0.6250087129E-05  0.5594140196E-04  0.6351440000E+02
14  0.8611493953E-04  0.2199853713E-04  0.2711147196E-05  0.4465822435E-05  0.4145064032E-04  0.6840830000E+02
15  0.6351230949E-04  0.1656052799E-04  0.2082993214E-05  0.3138280252E-05  0.3060758345E-04  0.7330270000E+02
16  0.4679007631E-04  0.1239194816E-04  0.1588223412E-05  0.2209764071E-05  0.2254848244E-04  0.7819560000E+02
17  0.3451903473E-04  0.9237713917E-05  0.1200360514E-05  0.1588238991E-05  0.1661650037E-04  0.8308680000E+02
18  0.2553686271E-04  0.6881135264E-05  0.8980650558E-06  0.1166800479E-05  0.1227665757E-04  0.8798370000E+02
19  0.1892077388E-04  0.5129345232E-05  0.6666409482E-06  0.8636642355E-06  0.9089389037E-05  0.9287750000E+02
20  0.1399146327E-04  0.3822262792E-05  0.4926861183E-06  0.6350235268E-06  0.6723160505E-05  0.9777250000E+02
21  0.1028975160E-04  0.2839241104E-05  0.3640092577E-06  0.4621510513E-06  0.4949759794E-05  0.1028673000E+03
22  0.7513828208E-05  0.2096569849E-05  0.2695824469E-06  0.3355172854E-06  0.3619758586E-05  0.1077633000E+03
23  0.5451137609E-05  0.1536946493E-05  0.2002072120E-06  0.2460530147E-06  0.2629921394E-05  0.1126558000E+03
24  0.3935372470E-05  0.1118694805E-05  0.1488819736E-06  0.1836101612E-06  0.1901126604E-05  0.1175581000E+03
25  0.2830832074E-05  0.8091595887E-06  0.1106519393E-06  0.1390239743E-06  0.1369180437E-05  0.1224508000E+03
26  0.2029747779E-05  0.5820113792E-06  0.8210816944E-07  0.1058956554E-06  0.9828967749E-06  0.1273482000E+03
27  0.1450491013E-05  0.4163776376E-06  0.6083903137E-07  0.8053863831E-07  0.7032414645E-06  0.1322420000E+03
28  0.1033165466E-05  0.2962325545E-06  0.4505042581E-07  0.6091598149E-07  0.5014641101E-06  0.1371395000E+03
29  0.7341026874E-06  0.2095768902E-06  0.3336303343E-07  0.4574974472E-07  0.3566018895E-06  0.1420349000E+03
30  0.5211394924E-06  0.1475128340E-06  0.2471738921E-07  0.3409503550E-07  0.2532453954E-06  0.1469311000E+03
31  0.3703270696E-06  0.1034238605E-06  0.1831570156E-07  0.2520239133E-07  0.1799315687E-06  0.1520470000E+03
32  0.2638425301E-06  0.7236098963E-07  0.1356926296E-07  0.1847403577E-07  0.1281153353E-06  0.1569425000E+03
33  0.1886172436E-06  0.5062566778E-07  0.1004751839E-07  0.1343478678E-07  0.9150407563E-07  0.1618383000E+03
34  0.1352889033E-06  0.3548466248E-07  0.7434661648E-08  0.9704259308E-08  0.6556492032E-07  0.1667368000E+03
35  0.9729554105E-07  0.2495522034E-07  0.5497126001E-08  0.6975041584E-08  0.4710465796E-07  0.1716318000E+03
36  0.7009498992E-07  0.1762703158E-07  0.4061079559E-08  0.4998946681E-08  0.3390555186E-07  0.1765280000E+03
37  0.5054530032E-07  0.1251267278E-07  0.2997002280E-08  0.3578990107E-08  0.2443154708E-07  0.1814224000E+03
38  0.3645583805E-07  0.8927762623E-08  0.2208654845E-08  0.2563189084E-08  0.1761204556E-07  0.1863160000E+03
39  0.2628287742E-07  0.6400623080E-08  0.1624773804E-08  0.1837756287E-08  0.1269352087E-07  0.1912125000E+03
40  0.1892905204E-07  0.4607285819E-08  0.1192668347E-08  0.1319533577E-08  0.9141151305E-08  0.1961095000E+03
41  0.1361019276E-07  0.3325795248E-08  0.8733282371E-09  0.9487030486E-09  0.6573401983E-08  0.2012072000E+03
42  0.9764136567E-08  0.2404205906E-08  0.6377796771E-09  0.6826481594E-09  0.4717274745E-08  0.2061011000E+03
43  0.6986445126E-08  0.1738163943E-08  0.4644363480E-09  0.4911974507E-09  0.3376785526E-08  0.2109917000E+03
44  0.4984704592E-08  0.1255362339E-08  0.3371918597E-09  0.3530727927E-09  0.2410543062E-08  0.2158877000E+03
45  0.3546338936E-08  0.9050137430E-09  0.2440349533E-09  0.2532744271E-09  0.1715949724E-08  0.2207814000E+03
46  0.2516188491E-08  0.6509090191E-09  0.1760253497E-09  0.1811820027E-09  0.1218211824E-08  0.2256766000E+03
47  0.1780865346E-08  0.4669061451E-09  0.1265242278E-09  0.1292061689E-09  0.8627028600E-09  0.2305731000E+03
48  0.1257652500E-08  0.3339752944E-09  0.9061234495E-10  0.9185911723E-10  0.6095744349E-09  0.2354615000E+03
49  0.8864399878E-09  0.2382077647E-09  0.6465128330E-10  0.6513163961E-10  0.4298605170E-09  0.2403527000E+03
50  0.6237549481E-09  0.1694262401E-09  0.4595468604E-10  0.4608013930E-10  0.3026019601E-09  0.2452472000E+03
51  0.4383052064E-09  0.1201874185E-09  0.3254324237E-10  0.3254674823E-10  0.2127028266E-09  0.2503515000E+03
52  0.3076595522E-09  0.8505535155E-10  0.2296240450E-10  0.2295960773E-10  0.1493339525E-09  0.2552495000E+03
53  0.2157950067E-09  0.6006897285E-10  0.1614667977E-10  0.1618282251E-10  0.1047534867E-09  0.2601444000E+03
54  0.1513019101E-09  0.4235099801E-10  0.1131840240E-10  0.1140115291E-10  0.7344361623E-10  0.2650375000E+03
55  0.1060804184E-09  0.2981979097E-10  0.7912197383E-11  0.8032218789E-11  0.5148351071E-10  0.2699305000E+03
56  0.7439820129E-10  0.2097634855E-10  0.5518748556E-11  0.5661205800E-11  0.3609584520E-10  0.2748277000E+03
57  0.5221109885E-10  0.1474641528E-10  0.3843060267E-11  0.3993409472E-11  0.2531956347E-10  0.2797246000E+03
58  0.3667422156E-10  0.1036363982E-10  0.2673578357E-11  0.2820121410E-11  0.1777412323E-10  0.2846192000E+03
59  0.2579117824E-10  0.7283487295E-11  0.1859419215E-11  0.1994124433E-11  0.1249013038E-10  0.2895092000E+03
