TITLE="Adjoint Convergence History"
VARIABLES="Iteration" "R_1" "R_2" "R_3" "R_4" "R_5" "Simulation_Time"
ZONE I=100 F=POINT
1  0.7346463979E-03  0.1113389566E-03  0.3307452166E-05  0.1270557739E-04  0.4220680347E-03  0.6572000000E+00
2  0.4560765041E-03  0.9380704132E-04  0.2973699977E-04  0.6492295628E-04  0.2130285719E-03  0.2154200000E+01
3  0.3487166776E-03  0.5829936990E-04  0.1450621278E-04  0.3252824634E-04  0.1648584912E-03  0.3649200000E+01
4  0.2629303772E-03  0.4641730983E-04  0.9921801482E-05  0.1703463442E-04  0.1231444571E-03  0.5144200000E+01
5  0.1942697255E-03  0.3683885029E-04  0.6373414870E-05  0.1440371381E-04  0.9231852571E-04  0.6637700000E+01
6  0.1420727020E-03  0.2806239644E-04  0.4146062918E-05  0.1061973776E-04  0.6730445365E-04  0.8133000000E+01
7  0.1027645747E-03  0.2128293712E-04  0.2796211352E-05  0.6831729851E-05  0.4904241655E-04  0.9628500000E+01
8  0.7394565890E-04  0.1597706295E-04  0.1974005741E-05  0.4407976675E-05  0.3535868253E-04  0.1112420000E+02
9  0.5333179506E-04  0.1201072778E-04  0.1405015609E-05  0.2953327370E-05  0.2557263646E-04  0.1261980000E+02
10  0.3886088368E-04  0.9078530802E-05  0.1058036747E-05  0.2065482391E-05  0.1862851895E-04  0.1411480000E+02
11  0.2859527110E-04  0.6910748500E-05  0.8065769907E-06  0.1498075492E-05  0.1372797227E-04  0.1576400000E+02
12  0.2112721454E-04  0.5258521620E-05  0.6211175295E-06  0.1094995243E-05  0.1016088674E-04  0.1725970000E+02
13  0.1558965936E-04  0.3983267782E-05  0.4795866136E-06  0.7850096924E-06  0.7515329342E-05  0.1875590000E+02
14  0.1147529000E-04  0.2996264102E-05  0.3713883914E-06  0.5526637109E-06  0.5538762314E-05  0.2025130000E+02
15  0.8439991474E-05  0.2240173813E-05  0.2857071704E-06  0.3908973849E-06  0.4073951094E-05  0.2174720000E+02
16  0.6217167565E-05  0.1668584800E-05  0.2174548372E-06  0.2836457352E-06  0.2997803157E-05  0.2324130000E+02
17  0.4590883495E-05  0.1241648731E-05  0.1634395458E-06  0.2109977013E-06  0.2210963987E-05  0.2473640000E+02
18  0.3392410729E-05  0.9240744997E-06  0.1216122580E-06  0.1578688068E-06  0.1632767751E-05  0.2623150000E+02
19  0.2499304748E-05  0.6869208133E-06  0.8995235130E-07  0.1167649425E-06  0.1203385371E-05  0.2772710000E+02
20  0.1829485870E-05  0.5085396555E-06  0.6643296570E-07  0.8497975974E-07  0.8819161828E-06  0.2922240000E+02
21  0.1328895172E-05  0.3739624715E-06  0.4911795800E-07  0.6138236812E-07  0.6415772285E-06  0.3087120000E+02
22  0.9589728074E-06  0.2728890843E-06  0.3636305300E-07  0.4467110979E-07  0.4636401840E-06  0.3236660000E+02
23  0.6890498493E-06  0.1977350240E-06  0.2691418270E-07  0.3309655820E-07  0.3335262722E-06  0.3386040000E+02
24  0.4938331644E-06  0.1424678645E-06  0.1988439242E-07  0.2492656580E-07  0.2392678447E-06  0.3535610000E+02
25  0.3531989717E-06  0.1021781321E-06  0.1465770207E-07  0.1890643809E-07  0.1712929164E-06  0.3685110000E+02
26  0.2520130806E-06  0.7296945906E-07  0.1078945323E-07  0.1431764802E-07  0.1223426318E-06  0.3834630000E+02
27  0.1793309470E-06  0.5187248541E-07  0.7941456492E-08  0.1077840325E-07  0.8714190285E-07  0.3983930000E+02
28  0.1273165758E-06  0.3669393029E-07  0.5850671767E-08  0.8056114290E-08  0.6191207264E-07  0.4133440000E+02
29  0.9029195699E-07  0.2583335189E-07  0.4315373556E-08  0.5977472020E-08  0.4392191210E-07  0.4282840000E+02
30  0.6407439097E-07  0.1811739191E-07  0.3185408140E-08  0.4402498742E-08  0.3116333493E-07  0.4432120000E+02
31  0.4556628949E-07  0.1267692706E-07  0.2351708597E-08  0.3218691925E-08  0.2214809379E-07  0.4596790000E+02
32  0.3249888714E-07  0.8865836926E-08  0.1735699815E-08  0.2336964053E-08  0.1578208661E-07  0.4746350000E+02
33  0.2324588361E-07  0.6207748816E-08  0.1280394532E-08  0.1686840012E-08  0.1127692381E-07  0.4895770000E+02
34  0.1666593157E-07  0.4357350553E-08  0.9439561593E-09  0.1212321273E-08  0.8076577327E-08  0.5045160000E+02
35  0.1196757974E-07  0.3068957038E-08  0.6954115757E-09  0.8690267341E-09  0.5794244670E-08  0.5194730000E+02
36  0.8602150051E-08  0.2170297250E-08  0.5117986483E-09  0.6222933960E-09  0.4161479649E-08  0.5344120000E+02
37  0.6186212287E-08  0.1541606270E-08  0.3761483603E-09  0.4456677735E-09  0.2990782170E-08  0.5493510000E+02
38  0.4449102124E-08  0.1099951787E-08  0.2759626089E-09  0.3194476997E-09  0.2149961767E-08  0.5643050000E+02
