TITLE="Adjoint Convergence History"
VARIABLES="Iteration" "R_1" "R_2" "R_3" "R_4" "R_5" "Simulation_Time"
ZONE I=100 F=POINT
1  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.8087000000E+00
2  0.1060776641E+00  0.1698410886E-01  0.5706633637E-03  0.2181697569E-02  0.6117662433E-01  0.3029400000E+01
3  0.6487755994E-01  0.1393181931E-01  0.4029442642E-02  0.9600305662E-02  0.3041833558E-01  0.5255600000E+01
4  0.4913497526E-01  0.8527509481E-02  0.2024374075E-02  0.4733095971E-02  0.2322961669E-01  0.7480700000E+01
5  0.3688258322E-01  0.6675797987E-02  0.1406455324E-02  0.2527554180E-02  0.1725948573E-01  0.9705500000E+01
6  0.2716702644E-01  0.5236416049E-02  0.9089062506E-03  0.2142465192E-02  0.1288611898E-01  0.1193020000E+02
7  0.1980299618E-01  0.3973535469E-02  0.5871667668E-03  0.1587340194E-02  0.9374224236E-02  0.1415480000E+02
8  0.1427755243E-01  0.3002080164E-02  0.3775727142E-03  0.1018186025E-02  0.6808476310E-02  0.1637950000E+02
9  0.1024377553E-01  0.2242736136E-02  0.2618334217E-03  0.6480966170E-03  0.4896451456E-02  0.1861120000E+02
10  0.7374172010E-02  0.1677157118E-02  0.1881682071E-03  0.4300960575E-03  0.3533239371E-02  0.2083590000E+02
11  0.5370092037E-02  0.1262088849E-02  0.1456575854E-03  0.2985906715E-03  0.2571988744E-02  0.2322880000E+02
12  0.3955008583E-02  0.9580868761E-03  0.1129710947E-03  0.2146745575E-03  0.1896217285E-02  0.2545520000E+02
13  0.2928190370E-02  0.7285229398E-03  0.8765492302E-04  0.1556352909E-03  0.1406215002E-02  0.2767970000E+02
14  0.2166686269E-02  0.5522220222E-03  0.6752874338E-04  0.1111121341E-03  0.1042766481E-02  0.2990390000E+02
15  0.1599315225E-02  0.4159317034E-03  0.5198017116E-04  0.7809166597E-04  0.7706418491E-03  0.3212840000E+02
16  0.1179202561E-02  0.3114054127E-03  0.3972594443E-04  0.5504949038E-04  0.5682158746E-03  0.3435280000E+02
17  0.8706228637E-03  0.2322713637E-03  0.3010523487E-04  0.3964709618E-04  0.4190767177E-03  0.3657740000E+02
